CODIGO,ESPECIE,ESPECIE,LONGITUD_mm
1.3.13,Cobitis paludica,Nativo,38
1.3.13,Cobitis paludica,Nativo,38
1.3.13,Cobitis paludica,Nativo,38
1.3.13,Cobitis paludica,Nativo,39
1.3.13,Cobitis paludica,Nativo,39
1.3.13,Cobitis paludica,Nativo,39
1.3.13,Cobitis paludica,Nativo,39
1.3.13,Cobitis paludica,Nativo,39
1.3.13,Cobitis paludica,Nativo,40
1.3.13,Cobitis paludica,Nativo,40
1.3.13,Cobitis paludica,Nativo,40
1.3.13,Cobitis paludica,Nativo,40
1.3.13,Cobitis paludica,Nativo,40
1.3.13,Cobitis paludica,Nativo,40
1.3.13,Cobitis paludica,Nativo,41
1.3.13,Cobitis paludica,Nativo,41
1.3.13,Cobitis paludica,Nativo,41
1.3.13,Cobitis paludica,Nativo,41
1.3.13,Cobitis paludica,Nativo,41
1.3.13,Cobitis paludica,Nativo,41
1.3.13,Cobitis paludica,Nativo,41
1.3.13,Cobitis paludica,Nativo,42
1.3.13,Cobitis paludica,Nativo,42
1.3.13,Cobitis paludica,Nativo,43
1.3.13,Cobitis paludica,Nativo,43
1.3.13,Cobitis paludica,Nativo,43
1.3.13,Cobitis paludica,Nativo,45
1.3.13,Cobitis paludica,Nativo,45
1.3.13,Cobitis paludica,Nativo,46
1.3.13,Cobitis paludica,Nativo,51
1.3.13,Cobitis paludica,Nativo,52
1.3.13,Cobitis paludica,Nativo,55
1.3.13,Cobitis paludica,Nativo,69
1.3.13,Cobitis paludica,Nativo,71
1.3.13,Cobitis paludica,Nativo,74
1.3.17,Luciobarbus sclateri,Nativo,62
1.3.17,Luciobarbus sclateri,Nativo,113
1.3.17,Luciobarbus sclateri,Nativo,135
1.3.17,Luciobarbus sclateri,Nativo,140
1.3.17,Luciobarbus sclateri,Nativo,162
1.3.17,Luciobarbus sclateri,Nativo,175
1.3.17,Luciobarbus sclateri,Nativo,188
1.3.17,Luciobarbus sclateri,Nativo,196
1.3.17,Luciobarbus sclateri,Nativo,198
1.3.17,Luciobarbus sclateri,Nativo,215
1.3.17,Luciobarbus sclateri,Nativo,236
1.3.17,Luciobarbus sclateri,Nativo,251
1.3.17,Pseudochondrostoma willkommii,Nativo,103
1.3.17,Pseudochondrostoma willkommii,Nativo,165
1.3.19,Luciobarbus sclateri,Nativo,85
1.3.19,Luciobarbus sclateri,Nativo,85
1.3.19,Luciobarbus sclateri,Nativo,86
1.3.19,Luciobarbus sclateri,Nativo,91
1.3.19,Luciobarbus sclateri,Nativo,96
1.3.19,Luciobarbus sclateri,Nativo,97
1.3.19,Luciobarbus sclateri,Nativo,106
1.3.19,Luciobarbus sclateri,Nativo,106
1.3.19,Luciobarbus sclateri,Nativo,106
1.3.19,Luciobarbus sclateri,Nativo,117
1.3.19,Luciobarbus sclateri,Nativo,160
1.3.19,Luciobarbus sclateri,Nativo,203
1.3.19,Luciobarbus sclateri,Nativo,203
1.3.19,Luciobarbus sclateri,Nativo,204
1.3.19,Luciobarbus sclateri,Nativo,206
1.3.19,Luciobarbus sclateri,Nativo,227
1.3.19,Luciobarbus sclateri,Nativo,238
1.3.19,Luciobarbus sclateri,Nativo,246
1.3.19,Luciobarbus sclateri,Nativo,251
1.3.19,Luciobarbus sclateri,Nativo,289
1.3.19,Pseudochondrostoma willkommii,Nativo,75
1.3.19,Pseudochondrostoma willkommii,Nativo,114
1.3.19,Squalius pyrenaicus,Nativo,42
1.3.19,Squalius pyrenaicus,Nativo,62
1.3.19,Squalius pyrenaicus,Nativo,68
1.3.19,Squalius pyrenaicus,Nativo,71
1.3.19,Squalius pyrenaicus,Nativo,80
1.3.20,Luciobarbus sclateri,Nativo,44
1.3.20,Luciobarbus sclateri,Nativo,45
1.3.20,Luciobarbus sclateri,Nativo,46
1.3.20,Luciobarbus sclateri,Nativo,47
1.3.20,Luciobarbus sclateri,Nativo,47
1.3.20,Luciobarbus sclateri,Nativo,57
1.3.20,Luciobarbus sclateri,Nativo,84
1.3.20,Luciobarbus sclateri,Nativo,87
1.3.20,Luciobarbus sclateri,Nativo,90
1.3.20,Luciobarbus sclateri,Nativo,90
1.3.20,Luciobarbus sclateri,Nativo,93
1.3.20,Luciobarbus sclateri,Nativo,94
1.3.20,Luciobarbus sclateri,Nativo,95
1.3.20,Luciobarbus sclateri,Nativo,98
1.3.20,Luciobarbus sclateri,Nativo,100
1.3.20,Luciobarbus sclateri,Nativo,101
1.3.20,Luciobarbus sclateri,Nativo,102
1.3.20,Luciobarbus sclateri,Nativo,104
1.3.20,Luciobarbus sclateri,Nativo,104
1.3.20,Luciobarbus sclateri,Nativo,104
1.3.20,Luciobarbus sclateri,Nativo,107
1.3.20,Luciobarbus sclateri,Nativo,109
1.3.20,Luciobarbus sclateri,Nativo,109
1.3.20,Luciobarbus sclateri,Nativo,111
1.3.20,Luciobarbus sclateri,Nativo,114
1.3.20,Luciobarbus sclateri,Nativo,115
1.3.20,Luciobarbus sclateri,Nativo,116
1.3.20,Luciobarbus sclateri,Nativo,116
1.3.20,Luciobarbus sclateri,Nativo,116
1.3.20,Luciobarbus sclateri,Nativo,116
1.3.20,Luciobarbus sclateri,Nativo,117
1.3.20,Luciobarbus sclateri,Nativo,117
1.3.20,Luciobarbus sclateri,Nativo,120
1.3.20,Luciobarbus sclateri,Nativo,121
1.3.20,Luciobarbus sclateri,Nativo,121
1.3.20,Luciobarbus sclateri,Nativo,123
1.3.20,Luciobarbus sclateri,Nativo,123
1.3.20,Luciobarbus sclateri,Nativo,124
1.3.20,Luciobarbus sclateri,Nativo,124
1.3.20,Luciobarbus sclateri,Nativo,129
1.3.20,Luciobarbus sclateri,Nativo,132
1.3.20,Luciobarbus sclateri,Nativo,132
1.3.20,Luciobarbus sclateri,Nativo,134
1.3.20,Luciobarbus sclateri,Nativo,134
1.3.20,Luciobarbus sclateri,Nativo,137
1.3.20,Luciobarbus sclateri,Nativo,138
1.3.20,Luciobarbus sclateri,Nativo,138
1.3.20,Luciobarbus sclateri,Nativo,142
1.3.20,Luciobarbus sclateri,Nativo,143
1.3.20,Luciobarbus sclateri,Nativo,146
1.3.20,Luciobarbus sclateri,Nativo,148
1.3.20,Luciobarbus sclateri,Nativo,148
1.3.20,Luciobarbus sclateri,Nativo,149
1.3.20,Luciobarbus sclateri,Nativo,151
1.3.20,Luciobarbus sclateri,Nativo,153
1.3.20,Luciobarbus sclateri,Nativo,153
1.3.20,Luciobarbus sclateri,Nativo,162
1.3.20,Luciobarbus sclateri,Nativo,164
1.3.20,Luciobarbus sclateri,Nativo,164
1.3.20,Luciobarbus sclateri,Nativo,164
1.3.20,Luciobarbus sclateri,Nativo,164
1.3.20,Luciobarbus sclateri,Nativo,170
1.3.20,Luciobarbus sclateri,Nativo,181
1.3.20,Luciobarbus sclateri,Nativo,181
1.3.20,Luciobarbus sclateri,Nativo,192
1.3.20,Luciobarbus sclateri,Nativo,196
1.3.20,Luciobarbus sclateri,Nativo,205
1.3.20,Luciobarbus sclateri,Nativo,214
1.3.20,Luciobarbus sclateri,Nativo,215
1.3.20,Luciobarbus sclateri,Nativo,217
1.3.20,Luciobarbus sclateri,Nativo,219
1.3.20,Luciobarbus sclateri,Nativo,227
1.3.20,Luciobarbus sclateri,Nativo,235
1.3.20,Luciobarbus sclateri,Nativo,237
1.3.20,Luciobarbus sclateri,Nativo,238
1.3.20,Luciobarbus sclateri,Nativo,264
1.3.20,Luciobarbus sclateri,Nativo,269
1.3.20,Luciobarbus sclateri,Nativo,272
1.3.20,Luciobarbus sclateri,Nativo,330
1.3.20,Luciobarbus sclateri,Nativo,410
1.3.20,Pseudochondrostoma willkommii,Nativo,41
1.3.20,Pseudochondrostoma willkommii,Nativo,44
1.3.20,Pseudochondrostoma willkommii,Nativo,46
1.3.20,Pseudochondrostoma willkommii,Nativo,47
1.3.20,Pseudochondrostoma willkommii,Nativo,50
1.3.20,Pseudochondrostoma willkommii,Nativo,50
1.3.20,Pseudochondrostoma willkommii,Nativo,50
1.3.20,Pseudochondrostoma willkommii,Nativo,51
1.3.20,Pseudochondrostoma willkommii,Nativo,54
1.3.20,Pseudochondrostoma willkommii,Nativo,55
1.3.20,Pseudochondrostoma willkommii,Nativo,62
1.3.20,Pseudochondrostoma willkommii,Nativo,85
1.3.20,Pseudochondrostoma willkommii,Nativo,86
1.3.20,Pseudochondrostoma willkommii,Nativo,86
1.3.20,Pseudochondrostoma willkommii,Nativo,87
1.3.20,Pseudochondrostoma willkommii,Nativo,92
1.3.20,Pseudochondrostoma willkommii,Nativo,93
1.3.20,Pseudochondrostoma willkommii,Nativo,93
1.3.20,Pseudochondrostoma willkommii,Nativo,95
1.3.20,Pseudochondrostoma willkommii,Nativo,95
1.3.20,Pseudochondrostoma willkommii,Nativo,96
1.3.20,Pseudochondrostoma willkommii,Nativo,96
1.3.20,Pseudochondrostoma willkommii,Nativo,101
1.3.20,Pseudochondrostoma willkommii,Nativo,104
1.3.20,Pseudochondrostoma willkommii,Nativo,104
1.3.20,Pseudochondrostoma willkommii,Nativo,104
1.3.20,Pseudochondrostoma willkommii,Nativo,104
1.3.20,Pseudochondrostoma willkommii,Nativo,105
1.3.20,Pseudochondrostoma willkommii,Nativo,106
1.3.20,Pseudochondrostoma willkommii,Nativo,106
1.3.20,Pseudochondrostoma willkommii,Nativo,107
1.3.20,Pseudochondrostoma willkommii,Nativo,110
1.3.20,Pseudochondrostoma willkommii,Nativo,112
1.3.20,Pseudochondrostoma willkommii,Nativo,112
1.3.20,Pseudochondrostoma willkommii,Nativo,112
1.3.20,Pseudochondrostoma willkommii,Nativo,123
1.3.20,Pseudochondrostoma willkommii,Nativo,135
1.3.20,Pseudochondrostoma willkommii,Nativo,136
1.3.20,Pseudochondrostoma willkommii,Nativo,138
1.3.20,Pseudochondrostoma willkommii,Nativo,142
1.3.20,Pseudochondrostoma willkommii,Nativo,151
1.3.20,Pseudochondrostoma willkommii,Nativo,162
1.3.20,Pseudochondrostoma willkommii,Nativo,164
1.3.20,Pseudochondrostoma willkommii,Nativo,172
1.3.20,Pseudochondrostoma willkommii,Nativo,172
1.3.20,Pseudochondrostoma willkommii,Nativo,177
1.3.20,Pseudochondrostoma willkommii,Nativo,180
1.3.20,Pseudochondrostoma willkommii,Nativo,182
1.3.20,Pseudochondrostoma willkommii,Nativo,182
1.3.20,Pseudochondrostoma willkommii,Nativo,187
1.3.20,Pseudochondrostoma willkommii,Nativo,191
1.3.20,Pseudochondrostoma willkommii,Nativo,192
1.3.20,Pseudochondrostoma willkommii,Nativo,204
1.3.20,Pseudochondrostoma willkommii,Nativo,205
1.3.20,Pseudochondrostoma willkommii,Nativo,210
1.3.20,Pseudochondrostoma willkommii,Nativo,213
1.3.20,Pseudochondrostoma willkommii,Nativo,225
1.3.20,Pseudochondrostoma willkommii,Nativo,225
1.3.20,Pseudochondrostoma willkommii,Nativo,289
1.3.20,Squalius pyrenaicus,Nativo,34
1.3.20,Squalius pyrenaicus,Nativo,42
1.3.20,Squalius pyrenaicus,Nativo,42
1.3.20,Squalius pyrenaicus,Nativo,50
1.3.20,Squalius pyrenaicus,Nativo,64
1.3.20,Squalius pyrenaicus,Nativo,65
1.3.20,Squalius pyrenaicus,Nativo,67
1.3.20,Squalius pyrenaicus,Nativo,71
1.3.20,Squalius pyrenaicus,Nativo,71
1.3.20,Squalius pyrenaicus,Nativo,71
1.3.20,Squalius pyrenaicus,Nativo,72
1.3.20,Squalius pyrenaicus,Nativo,72
1.3.20,Squalius pyrenaicus,Nativo,72
1.3.20,Squalius pyrenaicus,Nativo,72
1.3.20,Squalius pyrenaicus,Nativo,73
1.3.20,Squalius pyrenaicus,Nativo,74
1.3.20,Squalius pyrenaicus,Nativo,76
1.3.20,Squalius pyrenaicus,Nativo,78
1.3.20,Squalius pyrenaicus,Nativo,80
1.3.20,Squalius pyrenaicus,Nativo,81
1.3.20,Squalius pyrenaicus,Nativo,81
1.3.20,Squalius pyrenaicus,Nativo,92
1.3.20,Squalius pyrenaicus,Nativo,94
1.3.20,Squalius pyrenaicus,Nativo,100
1.3.20,Squalius pyrenaicus,Nativo,106
1.3.20,Squalius pyrenaicus,Nativo,119
1.3.20,Squalius pyrenaicus,Nativo,134
1.3.21,Luciobarbus sclateri,Nativo,112
1.3.21,Luciobarbus sclateri,Nativo,115
1.3.21,Luciobarbus sclateri,Nativo,116
1.3.21,Luciobarbus sclateri,Nativo,116
1.3.21,Luciobarbus sclateri,Nativo,119
1.3.21,Luciobarbus sclateri,Nativo,120
1.3.21,Luciobarbus sclateri,Nativo,121
1.3.21,Luciobarbus sclateri,Nativo,123
1.3.21,Luciobarbus sclateri,Nativo,123
1.3.21,Luciobarbus sclateri,Nativo,123
1.3.21,Luciobarbus sclateri,Nativo,123
1.3.21,Luciobarbus sclateri,Nativo,124
1.3.21,Luciobarbus sclateri,Nativo,124
1.3.21,Luciobarbus sclateri,Nativo,128
1.3.21,Luciobarbus sclateri,Nativo,131
1.3.21,Luciobarbus sclateri,Nativo,133
1.3.21,Luciobarbus sclateri,Nativo,137
1.3.21,Luciobarbus sclateri,Nativo,150
1.3.21,Luciobarbus sclateri,Nativo,154
1.3.21,Luciobarbus sclateri,Nativo,155
1.3.21,Luciobarbus sclateri,Nativo,162
1.3.21,Squalius pyrenaicus,Nativo,40
1.3.21,Squalius pyrenaicus,Nativo,40
1.3.21,Squalius pyrenaicus,Nativo,40
1.3.21,Squalius pyrenaicus,Nativo,40
1.3.21,Squalius pyrenaicus,Nativo,40
1.3.21,Squalius pyrenaicus,Nativo,40
1.3.21,Squalius pyrenaicus,Nativo,40
1.3.21,Squalius pyrenaicus,Nativo,41
1.3.21,Squalius pyrenaicus,Nativo,41
1.3.21,Squalius pyrenaicus,Nativo,41
1.3.21,Squalius pyrenaicus,Nativo,41
1.3.21,Squalius pyrenaicus,Nativo,41
1.3.21,Squalius pyrenaicus,Nativo,41
1.3.21,Squalius pyrenaicus,Nativo,42
1.3.21,Squalius pyrenaicus,Nativo,42
1.3.21,Squalius pyrenaicus,Nativo,42
1.3.21,Squalius pyrenaicus,Nativo,42
1.3.21,Squalius pyrenaicus,Nativo,42
1.3.21,Squalius pyrenaicus,Nativo,42
1.3.21,Squalius pyrenaicus,Nativo,43
1.3.21,Squalius pyrenaicus,Nativo,43
1.3.21,Squalius pyrenaicus,Nativo,43
1.3.21,Squalius pyrenaicus,Nativo,43
1.3.21,Squalius pyrenaicus,Nativo,43
1.3.21,Squalius pyrenaicus,Nativo,44
1.3.21,Squalius pyrenaicus,Nativo,44
1.3.21,Squalius pyrenaicus,Nativo,44
1.3.21,Squalius pyrenaicus,Nativo,96
1.3.21,Squalius pyrenaicus,Nativo,96
1.3.21,Squalius pyrenaicus,Nativo,108
1.3.21,Squalius pyrenaicus,Nativo,111
1.3.21,Squalius pyrenaicus,Nativo,115
1.3.23,Cobitis paludica,Nativo,66
1.3.23,Luciobarbus sclateri,Nativo,65
1.3.23,Luciobarbus sclateri,Nativo,65
1.3.23,Luciobarbus sclateri,Nativo,68
1.3.23,Luciobarbus sclateri,Nativo,69
1.3.23,Luciobarbus sclateri,Nativo,71
1.3.23,Luciobarbus sclateri,Nativo,71
1.3.23,Luciobarbus sclateri,Nativo,72
1.3.23,Luciobarbus sclateri,Nativo,72
1.3.23,Luciobarbus sclateri,Nativo,72
1.3.23,Luciobarbus sclateri,Nativo,72
1.3.23,Luciobarbus sclateri,Nativo,73
1.3.23,Luciobarbus sclateri,Nativo,73
1.3.23,Luciobarbus sclateri,Nativo,73
1.3.23,Luciobarbus sclateri,Nativo,74
1.3.23,Luciobarbus sclateri,Nativo,74
1.3.23,Luciobarbus sclateri,Nativo,74
1.3.23,Luciobarbus sclateri,Nativo,75
1.3.23,Luciobarbus sclateri,Nativo,75
1.3.23,Luciobarbus sclateri,Nativo,75
1.3.23,Luciobarbus sclateri,Nativo,75
1.3.23,Luciobarbus sclateri,Nativo,76
1.3.23,Luciobarbus sclateri,Nativo,76
1.3.23,Luciobarbus sclateri,Nativo,76
1.3.23,Luciobarbus sclateri,Nativo,77
1.3.23,Luciobarbus sclateri,Nativo,77
1.3.23,Luciobarbus sclateri,Nativo,78
1.3.23,Luciobarbus sclateri,Nativo,78
1.3.23,Luciobarbus sclateri,Nativo,80
1.3.23,Luciobarbus sclateri,Nativo,80
1.3.23,Luciobarbus sclateri,Nativo,80
1.3.23,Luciobarbus sclateri,Nativo,80
1.3.23,Luciobarbus sclateri,Nativo,80
1.3.23,Luciobarbus sclateri,Nativo,80
1.3.23,Luciobarbus sclateri,Nativo,80
1.3.23,Luciobarbus sclateri,Nativo,81
1.3.23,Luciobarbus sclateri,Nativo,81
1.3.23,Luciobarbus sclateri,Nativo,81
1.3.23,Luciobarbus sclateri,Nativo,81
1.3.23,Luciobarbus sclateri,Nativo,81
1.3.23,Luciobarbus sclateri,Nativo,81
1.3.23,Luciobarbus sclateri,Nativo,82
1.3.23,Luciobarbus sclateri,Nativo,82
1.3.23,Luciobarbus sclateri,Nativo,82
1.3.23,Luciobarbus sclateri,Nativo,82
1.3.23,Luciobarbus sclateri,Nativo,82
1.3.23,Luciobarbus sclateri,Nativo,82
1.3.23,Luciobarbus sclateri,Nativo,83
1.3.23,Luciobarbus sclateri,Nativo,83
1.3.23,Luciobarbus sclateri,Nativo,84
1.3.23,Luciobarbus sclateri,Nativo,84
1.3.23,Luciobarbus sclateri,Nativo,85
1.3.23,Luciobarbus sclateri,Nativo,85
1.3.23,Luciobarbus sclateri,Nativo,85
1.3.23,Luciobarbus sclateri,Nativo,85
1.3.23,Luciobarbus sclateri,Nativo,86
1.3.23,Luciobarbus sclateri,Nativo,86
1.3.23,Luciobarbus sclateri,Nativo,86
1.3.23,Luciobarbus sclateri,Nativo,86
1.3.23,Luciobarbus sclateri,Nativo,86
1.3.23,Luciobarbus sclateri,Nativo,86
1.3.23,Luciobarbus sclateri,Nativo,86
1.3.23,Luciobarbus sclateri,Nativo,87
1.3.23,Luciobarbus sclateri,Nativo,87
1.3.23,Luciobarbus sclateri,Nativo,87
1.3.23,Luciobarbus sclateri,Nativo,87
1.3.23,Luciobarbus sclateri,Nativo,88
1.3.23,Luciobarbus sclateri,Nativo,89
1.3.23,Luciobarbus sclateri,Nativo,89
1.3.23,Luciobarbus sclateri,Nativo,90
1.3.23,Luciobarbus sclateri,Nativo,90
1.3.23,Luciobarbus sclateri,Nativo,90
1.3.23,Luciobarbus sclateri,Nativo,90
1.3.23,Luciobarbus sclateri,Nativo,90
1.3.23,Luciobarbus sclateri,Nativo,91
1.3.23,Luciobarbus sclateri,Nativo,91
1.3.23,Luciobarbus sclateri,Nativo,91
1.3.23,Luciobarbus sclateri,Nativo,91
1.3.23,Luciobarbus sclateri,Nativo,91
1.3.23,Luciobarbus sclateri,Nativo,92
1.3.23,Luciobarbus sclateri,Nativo,92
1.3.23,Luciobarbus sclateri,Nativo,93
1.3.23,Luciobarbus sclateri,Nativo,93
1.3.23,Luciobarbus sclateri,Nativo,93
1.3.23,Luciobarbus sclateri,Nativo,94
1.3.23,Luciobarbus sclateri,Nativo,95
1.3.23,Luciobarbus sclateri,Nativo,95
1.3.23,Luciobarbus sclateri,Nativo,95
1.3.23,Luciobarbus sclateri,Nativo,96
1.3.23,Luciobarbus sclateri,Nativo,97
1.3.23,Luciobarbus sclateri,Nativo,97
1.3.23,Luciobarbus sclateri,Nativo,98
1.3.23,Luciobarbus sclateri,Nativo,98
1.3.23,Luciobarbus sclateri,Nativo,99
1.3.23,Luciobarbus sclateri,Nativo,101
1.3.23,Luciobarbus sclateri,Nativo,101
1.3.23,Luciobarbus sclateri,Nativo,103
1.3.23,Luciobarbus sclateri,Nativo,103
1.3.23,Luciobarbus sclateri,Nativo,104
1.3.23,Luciobarbus sclateri,Nativo,105
1.3.23,Luciobarbus sclateri,Nativo,106
1.3.23,Luciobarbus sclateri,Nativo,107
1.3.23,Luciobarbus sclateri,Nativo,109
1.3.23,Luciobarbus sclateri,Nativo,110
1.3.23,Luciobarbus sclateri,Nativo,112
1.3.23,Luciobarbus sclateri,Nativo,112
1.3.23,Luciobarbus sclateri,Nativo,113
1.3.23,Luciobarbus sclateri,Nativo,118
1.3.23,Luciobarbus sclateri,Nativo,120
1.3.23,Luciobarbus sclateri,Nativo,123
1.3.23,Luciobarbus sclateri,Nativo,125
1.3.23,Luciobarbus sclateri,Nativo,126
1.3.23,Luciobarbus sclateri,Nativo,127
1.3.23,Luciobarbus sclateri,Nativo,127
1.3.23,Luciobarbus sclateri,Nativo,131
1.3.23,Luciobarbus sclateri,Nativo,132
1.3.23,Luciobarbus sclateri,Nativo,132
1.3.23,Luciobarbus sclateri,Nativo,134
1.3.23,Luciobarbus sclateri,Nativo,136
1.3.23,Luciobarbus sclateri,Nativo,137
1.3.23,Luciobarbus sclateri,Nativo,137
1.3.23,Luciobarbus sclateri,Nativo,138
1.3.23,Luciobarbus sclateri,Nativo,140
1.3.23,Luciobarbus sclateri,Nativo,141
1.3.23,Luciobarbus sclateri,Nativo,141
1.3.23,Luciobarbus sclateri,Nativo,143
1.3.23,Luciobarbus sclateri,Nativo,145
1.3.23,Luciobarbus sclateri,Nativo,145
1.3.23,Luciobarbus sclateri,Nativo,147
1.3.23,Luciobarbus sclateri,Nativo,148
1.3.23,Luciobarbus sclateri,Nativo,150
1.3.23,Luciobarbus sclateri,Nativo,151
1.3.23,Luciobarbus sclateri,Nativo,151
1.3.23,Luciobarbus sclateri,Nativo,152
1.3.23,Luciobarbus sclateri,Nativo,154
1.3.23,Luciobarbus sclateri,Nativo,157
1.3.23,Luciobarbus sclateri,Nativo,157
1.3.23,Luciobarbus sclateri,Nativo,158
1.3.23,Luciobarbus sclateri,Nativo,159
1.3.23,Luciobarbus sclateri,Nativo,161
1.3.23,Luciobarbus sclateri,Nativo,161
1.3.23,Luciobarbus sclateri,Nativo,162
1.3.23,Luciobarbus sclateri,Nativo,162
1.3.23,Luciobarbus sclateri,Nativo,163
1.3.23,Luciobarbus sclateri,Nativo,163
1.3.23,Luciobarbus sclateri,Nativo,164
1.3.23,Luciobarbus sclateri,Nativo,165
1.3.23,Luciobarbus sclateri,Nativo,165
1.3.23,Luciobarbus sclateri,Nativo,167
1.3.23,Luciobarbus sclateri,Nativo,170
1.3.23,Luciobarbus sclateri,Nativo,170
1.3.23,Luciobarbus sclateri,Nativo,170
1.3.23,Luciobarbus sclateri,Nativo,173
1.3.23,Luciobarbus sclateri,Nativo,174
1.3.23,Luciobarbus sclateri,Nativo,174
1.3.23,Luciobarbus sclateri,Nativo,175
1.3.23,Luciobarbus sclateri,Nativo,176
1.3.23,Luciobarbus sclateri,Nativo,176
1.3.23,Luciobarbus sclateri,Nativo,178
1.3.23,Luciobarbus sclateri,Nativo,178
1.3.23,Luciobarbus sclateri,Nativo,178
1.3.23,Luciobarbus sclateri,Nativo,178
1.3.23,Luciobarbus sclateri,Nativo,180
1.3.23,Luciobarbus sclateri,Nativo,180
1.3.23,Luciobarbus sclateri,Nativo,181
1.3.23,Luciobarbus sclateri,Nativo,181
1.3.23,Luciobarbus sclateri,Nativo,181
1.3.23,Luciobarbus sclateri,Nativo,182
1.3.23,Luciobarbus sclateri,Nativo,182
1.3.23,Luciobarbus sclateri,Nativo,184
1.3.23,Luciobarbus sclateri,Nativo,185
1.3.23,Luciobarbus sclateri,Nativo,185
1.3.23,Luciobarbus sclateri,Nativo,186
1.3.23,Luciobarbus sclateri,Nativo,187
1.3.23,Luciobarbus sclateri,Nativo,187
1.3.23,Luciobarbus sclateri,Nativo,188
1.3.23,Luciobarbus sclateri,Nativo,188
1.3.23,Luciobarbus sclateri,Nativo,190
1.3.23,Luciobarbus sclateri,Nativo,190
1.3.23,Luciobarbus sclateri,Nativo,192
1.3.23,Luciobarbus sclateri,Nativo,193
1.3.23,Luciobarbus sclateri,Nativo,196
1.3.23,Luciobarbus sclateri,Nativo,198
1.3.23,Luciobarbus sclateri,Nativo,198
1.3.23,Luciobarbus sclateri,Nativo,202
1.3.23,Luciobarbus sclateri,Nativo,203
1.3.23,Luciobarbus sclateri,Nativo,203
1.3.23,Luciobarbus sclateri,Nativo,204
1.3.23,Luciobarbus sclateri,Nativo,204
1.3.23,Luciobarbus sclateri,Nativo,204
1.3.23,Luciobarbus sclateri,Nativo,207
1.3.23,Luciobarbus sclateri,Nativo,208
1.3.23,Luciobarbus sclateri,Nativo,209
1.3.23,Luciobarbus sclateri,Nativo,210
1.3.23,Luciobarbus sclateri,Nativo,210
1.3.23,Luciobarbus sclateri,Nativo,213
1.3.23,Luciobarbus sclateri,Nativo,215
1.3.23,Luciobarbus sclateri,Nativo,215
1.3.23,Luciobarbus sclateri,Nativo,215
1.3.23,Luciobarbus sclateri,Nativo,217
1.3.23,Luciobarbus sclateri,Nativo,218
1.3.23,Luciobarbus sclateri,Nativo,218
1.3.23,Luciobarbus sclateri,Nativo,224
1.3.23,Luciobarbus sclateri,Nativo,226
1.3.23,Luciobarbus sclateri,Nativo,227
1.3.23,Luciobarbus sclateri,Nativo,231
1.3.23,Luciobarbus sclateri,Nativo,232
1.3.23,Luciobarbus sclateri,Nativo,234
1.3.23,Luciobarbus sclateri,Nativo,238
1.3.23,Luciobarbus sclateri,Nativo,239
1.3.23,Luciobarbus sclateri,Nativo,240
1.3.23,Luciobarbus sclateri,Nativo,245
1.3.23,Luciobarbus sclateri,Nativo,251
1.3.23,Luciobarbus sclateri,Nativo,256
1.3.23,Luciobarbus sclateri,Nativo,258
1.3.23,Luciobarbus sclateri,Nativo,261
1.3.23,Luciobarbus sclateri,Nativo,270
1.3.23,Luciobarbus sclateri,Nativo,270
1.3.23,Luciobarbus sclateri,Nativo,287
1.3.23,Luciobarbus sclateri,Nativo,296
1.3.23,Luciobarbus sclateri,Nativo,300
1.3.23,Luciobarbus sclateri,Nativo,340
1.3.23,Luciobarbus sclateri,Nativo,340
1.3.23,Luciobarbus sclateri,Nativo,340
1.3.23,Luciobarbus sclateri,Nativo,340
1.3.23,Luciobarbus sclateri,Nativo,360
1.3.23,Luciobarbus sclateri,Nativo,370
1.3.23,Luciobarbus sclateri,Nativo,370
1.3.23,Luciobarbus sclateri,Nativo,380
1.3.23,Luciobarbus sclateri,Nativo,400
1.3.23,Luciobarbus sclateri,Nativo,440
1.3.23,Squalius pyrenaicus,Nativo,41
1.3.23,Squalius pyrenaicus,Nativo,42
1.3.23,Squalius pyrenaicus,Nativo,52
1.3.23,Squalius pyrenaicus,Nativo,54
1.3.23,Squalius pyrenaicus,Nativo,56
1.3.23,Squalius pyrenaicus,Nativo,61
1.3.23,Squalius pyrenaicus,Nativo,63
1.3.23,Squalius pyrenaicus,Nativo,65
1.3.23,Squalius pyrenaicus,Nativo,68
1.3.23,Squalius pyrenaicus,Nativo,76
1.3.23,Squalius pyrenaicus,Nativo,77
1.3.23,Squalius pyrenaicus,Nativo,80
1.3.23,Squalius pyrenaicus,Nativo,81
1.3.23,Squalius pyrenaicus,Nativo,81
1.3.23,Squalius pyrenaicus,Nativo,85
1.3.23,Squalius pyrenaicus,Nativo,102
1.3.23,Squalius pyrenaicus,Nativo,105
1.3.23,Squalius pyrenaicus,Nativo,110
1.3.23,Squalius pyrenaicus,Nativo,110
1.3.23,Squalius pyrenaicus,Nativo,112
1.3.23,Squalius pyrenaicus,Nativo,130
1.3.23,Squalius pyrenaicus,Nativo,139
1.3.23,Squalius pyrenaicus,Nativo,113
1.3.24,Luciobarbus sclateri,Nativo,62
1.3.24,Luciobarbus sclateri,Nativo,64
1.3.24,Luciobarbus sclateri,Nativo,67
1.3.24,Luciobarbus sclateri,Nativo,70
1.3.24,Luciobarbus sclateri,Nativo,70
1.3.24,Luciobarbus sclateri,Nativo,71
